customerID;gender;SeniorCitizen;Partner;Dependents;tenure;Cuenta_Corriente;Multiple_CC;Forma_Pago;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;Atencion_Telf;Atencion_personal;Contract;Correspondencia;MonthlyCharges;TotalCharges;Churn;Letra
9611-CTWIH;Female;0;No;No;3;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;89.45;240.45;Yes;D
0329-GTIAJ;Female;0;No;No;3;Yes;No;P2P;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;97.9;315.3;Yes;B
8457-XIGKN;Male;0;No;No;20;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.6;356.15;No;D
6629-CZTTH;Male;0;No;No;1;Yes;No;P2C;No;No;No;No;No;Yes;Month-to-month;Yes;55.7;55.7;Yes;B
8750-QWZAJ;Female;0;Yes;Yes;70;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.8;1378.75;No;D
6918-UMQCG;Female;0;No;No;5;Yes;No;P2P;No;No;No;No;Yes;No;Month-to-month;No;80.2;384.25;No;B
6339-DKLMK;Female;0;No;No;13;No;No;P2C;No;Yes;No;No;No;No;Month-to-month;Yes;31.65;389.95;No;D
5088-QZLRL;Male;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.65;20.65;No;B
4397-FRLTA;Female;0;No;No;4;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.15;84.5;No;D
5087-SUURX;Female;0;Yes;No;18;No;No;P2C;No;No;Yes;No;Yes;No;Month-to-month;Yes;39.05;669.85;Yes;B
8133-ANHHJ;Female;1;No;No;49;Yes;Yes;P2P;Yes;Yes;Yes;Yes;No;Yes;One year;No;103;5166.2;No;D
0013-EXCHZ;Female;1;Yes;No;3;Yes;No;P2P;No;No;No;Yes;Yes;No;Month-to-month;Yes;83.9;267.4;Yes;B
9107-UKCKY;Male;0;Yes;No;61;Yes;Yes;P2C;No;Yes;Yes;No;Yes;Yes;One year;Yes;79.8;4914.8;No;D
5550-VFRLC;Female;1;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;69.85;69.85;Yes;B
1492-KGETH;Male;0;Yes;Yes;70;Yes;Yes;P2C;Yes;Yes;Yes;Yes;No;Yes;One year;No;78.35;5445.95;No;D
4163-HFTUK;Male;0;No;No;51;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.1;1007.8;No;B
2225-ZRGSG;Female;0;Yes;Yes;70;Yes;Yes;P2P;Yes;Yes;Yes;Yes;No;No;Two year;No;93.9;6579.05;Yes;D
5271-YNWVR;Male;0;Yes;Yes;68;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;113.15;7856;Yes;B
2657-ALMWY;Female;1;Yes;No;26;Yes;No;P2P;No;Yes;No;No;No;Yes;Month-to-month;No;84.95;2169.75;Yes;D
4667-OHGKG;Male;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.3;19.3;Yes;B
1707-HABPF;Female;1;No;No;46;Yes;No;P2P;No;Yes;Yes;No;Yes;No;One year;Yes;91.3;4126.35;No;D
7253-UVNDW;Female;0;No;No;46;Yes;No;P2C;No;No;Yes;Yes;No;No;Two year;No;54.35;2460.15;Yes;B
7228-OMTPN;Male;0;No;No;4;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;88.45;370.65;Yes;D
4508-OEBEY;Male;0;Yes;No;31;Yes;No;P2C;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;75.5;2424.45;No;B
2308-STERM;Female;0;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.4;61.05;No;D
6284-AHOOQ;Male;1;No;No;22;Yes;Yes;P2P;No;No;No;Yes;Yes;No;Month-to-month;Yes;90.5;1910.6;Yes;B
2344-JMOGN;Male;0;Yes;No;9;Yes;No;P2P;No;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;94.85;890.6;Yes;D
2877-VDUER;Female;0;Yes;Yes;35;No;No;P2C;No;No;No;Yes;Yes;No;One year;No;40.9;1383.6;No;B
1794-HBQTJ;Female;0;No;No;1;Yes;No;P2C;Yes;No;No;No;No;No;Month-to-month;Yes;48.6;48.6;Yes;D
8049-WJCLQ;Male;0;Yes;Yes;10;Yes;No;P2C;No;No;Yes;No;Yes;No;Month-to-month;No;60.2;563.5;No;B
2460-FPSYH;Female;1;No;No;40;No;No;P2C;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;55.8;2109.35;Yes;D
4818-DRBQT;Male;0;Yes;No;29;Yes;Yes;P2P;No;Yes;No;No;No;No;Month-to-month;Yes;80.15;2265.25;Yes;B
6847-KJLTS;Female;1;Yes;No;58;Yes;Yes;P2P;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;100.4;5749.8;No;D
3913-FCUUW;Female;0;Yes;Yes;72;Yes;Yes;P2C;Yes;Yes;Yes;Yes;No;No;Two year;Yes;70.45;5165.7;No;B
1493-AMTIE;Male;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.2;20.2;Yes;D
0816-TSPHQ;Male;0;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.75;44.2;No;B
4619-EVPHY;Female;1;Yes;No;20;Yes;No;P2P;No;No;No;No;Yes;Yes;One year;Yes;91;1859.5;No;D
6424-ELEYH;Female;0;Yes;No;3;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;74.75;229.5;Yes;B
9115-YQHGA;Male;0;No;No;40;Yes;No;P2C;No;No;No;Yes;No;No;Month-to-month;Yes;51.1;2092.9;No;D
8963-MQVYN;Female;0;No;Yes;22;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.55;469.85;No;B
9334-GWGOW;Male;1;Yes;No;7;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;74.85;485.25;No;D
5028-HTLJB;Male;1;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.05;20.05;Yes;B
6542-LWGXJ;Male;0;Yes;No;3;No;No;P2C;No;No;No;No;No;No;Month-to-month;No;25;78.25;No;D
1222-LRYKO;Male;0;No;Yes;6;Yes;Yes;WIRE;No;No;No;No;No;No;Month-to-month;No;26.35;184.05;No;B
2087-QAREY;Female;0;Yes;No;22;Yes;No;P2C;No;Yes;Yes;No;No;No;Month-to-month;Yes;54.7;1178.75;No;D
4423-JWZJN;Male;0;Yes;Yes;64;Yes;Yes;P2P;No;No;Yes;No;No;Yes;One year;No;90.25;5629.15;No;B
6490-FGZAT;Male;0;No;No;6;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.65;109.3;No;D
7452-FOLON;Male;0;No;Yes;39;Yes;Yes;WIRE;No;No;No;No;No;No;One year;No;25.45;958.45;No;B
0231-LXVAP;Male;0;No;No;1;Yes;No;P2P;No;No;No;Yes;No;No;Month-to-month;Yes;75.9;75.9;Yes;D
4942-VZZOM;Male;0;Yes;No;64;Yes;Yes;P2C;Yes;No;No;No;Yes;No;One year;Yes;66.15;4392.5;No;B
7502-BNYGS;Female;0;Yes;No;46;Yes;No;P2C;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;69.1;3168;No;D
6147-CBCRA;Female;0;Yes;No;33;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.05;669.45;No;B
4471-KXAUH;Female;0;Yes;No;42;Yes;Yes;P2P;No;No;Yes;Yes;No;No;Month-to-month;Yes;84.3;3588.4;Yes;D
7638-QVMVY;Female;0;No;No;7;Yes;No;P2P;No;No;No;No;Yes;No;Month-to-month;Yes;79;522.95;Yes;B
5666-MBJPT;Male;0;No;No;65;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;25.1;1725;No;D
3096-GKWEB;Male;0;Yes;No;18;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;94.75;1691.9;No;B
0674-GCDXG;Male;0;No;No;63;Yes;Yes;P2C;Yes;No;Yes;Yes;No;Yes;Two year;Yes;71.9;4479.2;No;D
4396-KLSEH;Male;0;No;No;4;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.85;63;No;B
2824-MYYBN;Female;0;Yes;Yes;37;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;95.25;3314.15;No;D
6345-HOVES;Male;0;No;No;34;No;No;P2C;No;No;No;No;No;No;Month-to-month;Yes;25.05;852.7;No;B
6469-QJKZW;Female;0;Yes;No;4;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.15;91.4;No;D
1217-VASWC;Male;1;Yes;No;43;Yes;No;P2P;No;Yes;Yes;No;Yes;Yes;One year;Yes;100.55;4304;No;B
6370-ZVHDV;Female;0;Yes;No;61;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25.3;1554.9;No;D
6260-XLACS;Male;0;No;No;4;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.7;117.8;No;B
4983-CCWMC;Male;0;No;No;3;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;69.6;207.4;No;D
2896-TBNBE;Male;0;Yes;No;40;Yes;No;P2P;No;Yes;Yes;No;No;No;One year;No;80.8;3132.75;No;B
5229-PRWKT;Male;0;No;No;8;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;86.55;649.65;Yes;D
2522-WLNSF;Female;1;Yes;No;34;Yes;No;P2C;No;No;Yes;Yes;Yes;No;One year;No;64.2;2106.3;No;B
5057-LCOUI;Female;0;No;No;39;No;No;P2C;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;50.75;2011.4;Yes;D
4475-NVTLU;Male;0;Yes;Yes;45;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.2;903.7;No;B
9386-LDCZR;Male;0;No;No;43;Yes;No;P2P;Yes;Yes;Yes;Yes;No;No;One year;Yes;90.65;3882.3;No;D
5399-ZIMKF;Male;0;No;No;5;Yes;No;P2P;No;Yes;No;No;No;No;Month-to-month;Yes;74.65;383.65;No;B
5619-XZZKR;Male;0;No;No;4;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.95;68.2;No;D
5327-XOKKY;Male;1;Yes;No;72;Yes;Yes;P2C;No;No;Yes;No;Yes;Yes;Two year;Yes;73.45;5329;No;B
1813-JYWTO;Female;0;Yes;No;72;Yes;Yes;P2P;Yes;No;No;No;No;No;Two year;No;80.45;5737.6;No;D
1984-FCOWB;Female;0;Yes;No;70;Yes;Yes;P2P;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;109.5;7674.55;Yes;B
6719-OXYBR;Male;0;No;No;15;Yes;No;P2P;No;No;Yes;No;Yes;No;Month-to-month;No;85.3;1219.85;No;D
6476-YHMGA;Female;0;Yes;Yes;15;Yes;No;P2C;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;No;76.5;1155.6;No;B
0795-XCCTE;Male;1;No;No;72;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;25.4;1809.35;No;D
3785-NRHYR;Male;0;No;No;1;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;19.65;19.65;No;B
4537-DKTAL;Female;0;No;No;2;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;No;45.55;84.4;No;D
5602-BVFMK;Female;0;No;No;12;Yes;No;WIRE;No;No;No;No;No;No;One year;No;19.3;228.75;No;B
1891-UAWWU;Female;1;Yes;No;20;Yes;Yes;P2P;No;No;Yes;No;Yes;No;Month-to-month;No;90.8;1951;Yes;D
8050-DVOJX;Male;1;No;No;49;Yes;Yes;P2C;Yes;Yes;Yes;Yes;No;Yes;Two year;No;81.35;4060.9;No;B
0363-QJVFX;Male;0;No;No;32;Yes;Yes;P2P;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;108.15;3432.9;Yes;D
8169-SAEJD;Male;1;Yes;No;69;No;No;P2C;Yes;Yes;No;No;Yes;Yes;Two year;No;56.55;3952.65;No;B
1089-XZWHH;Female;0;Yes;Yes;24;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;19.7;494.05;No;D
6064-ZATLR;Female;0;No;No;27;Yes;No;P2C;Yes;Yes;No;No;No;No;Two year;No;52.85;1498.65;No;B
7824-PANSQ;Male;0;No;No;58;Yes;Yes;P2P;No;No;No;Yes;No;No;Month-to-month;No;80.65;4807.35;No;D
9648-BCHKM;Female;0;Yes;Yes;18;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;24.65;471.35;No;B
8707-HOEDG;Female;0;Yes;Yes;70;Yes;Yes;P2P;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;110.2;7689.8;No;D
4072-IPYLT;Female;0;Yes;Yes;36;Yes;No;P2C;Yes;No;No;No;No;No;Month-to-month;No;51.05;1815;No;B
4936-YPJNK;Female;0;No;No;10;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.9;199.45;No;D
4817-KEQSP;Female;0;Yes;Yes;71;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.85;1326.35;No;B
9251-AWQGT;Female;0;Yes;Yes;48;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20;935.9;No;D
7989-VCQOH;Male;0;Yes;Yes;18;Yes;No;P2C;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;No;83.25;1611.15;No;B
4199-QHJNM;Male;1;Yes;No;67;Yes;Yes;P2P;No;Yes;No;Yes;Yes;Yes;Two year;No;102.9;6989.7;No;D
5883-GTGVD;Male;0;No;No;19;Yes;Yes;P2P;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;99.95;1931.75;Yes;B
2384-OVPSA;Female;1;No;No;38;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.2;735.9;No;D
3580-GICBM;Female;0;Yes;Yes;61;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;24.2;1445.2;No;B
9730-DRTMJ;Male;0;Yes;No;32;Yes;Yes;P2C;Yes;No;No;Yes;Yes;No;One year;Yes;72.8;2333.05;No;D
3349-ANQNH;Female;1;No;No;59;Yes;Yes;P2P;No;No;Yes;No;Yes;Yes;One year;Yes;99.5;5890;No;B
0932-YIXYU;Female;0;No;No;47;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;20.25;1029.8;No;D
7636-XUHWW;Male;0;No;No;2;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.9;33.7;No;B
5937-EORGB;Male;1;Yes;No;15;Yes;Yes;P2P;Yes;No;Yes;No;Yes;No;Month-to-month;Yes;96.5;1392.25;No;D
5539-HIVAK;Female;1;Yes;No;28;Yes;Yes;WIRE;No;No;No;No;No;No;Month-to-month;No;25.7;734.6;No;B
9985-MWVIX;Female;0;No;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.15;70.15;Yes;D
1116-FRYVH;Female;0;Yes;Yes;48;No;No;P2C;Yes;Yes;No;Yes;No;No;Two year;No;39.4;1978.65;No;B
9633-XQABV;Female;0;No;No;3;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.25;229.7;No;D
1265-XTECC;Female;1;Yes;No;68;Yes;Yes;P2P;Yes;Yes;No;No;No;Yes;One year;Yes;96.55;6581.9;Yes;B
1972-XMUWV;Female;0;Yes;No;65;Yes;No;P2C;No;No;No;Yes;Yes;No;Two year;Yes;59.8;3808.2;No;D
3407-JMJQQ;Female;0;Yes;Yes;71;Yes;Yes;P2P;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;109;7661.8;No;B
1539-LNKHM;Female;0;No;No;12;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.4;266.6;No;D
0289-IVARM;Female;0;No;No;35;Yes;No;P2C;Yes;Yes;Yes;No;No;No;Month-to-month;No;60.55;1982.6;No;B
4057-FKCZK;Male;0;Yes;Yes;58;Yes;Yes;P2P;No;No;No;No;Yes;No;Two year;No;82.5;4828.05;No;D
6087-YPWHO;Male;0;Yes;No;72;Yes;Yes;P2C;Yes;Yes;Yes;Yes;No;No;Two year;No;68.15;4808.7;No;B
2237-ZFSMY;Female;0;No;No;39;Yes;No;P2P;Yes;No;Yes;Yes;Yes;No;One year;Yes;95.55;3692.85;Yes;D
1818-ESQMW;Female;0;No;No;27;Yes;No;P2P;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;89.2;2383.6;No;B
1415-YFWLT;Female;1;No;No;1;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;89.3;89.3;Yes;D
0506-YLVKJ;Male;0;Yes;Yes;46;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;20.2;917.45;No;B
6711-VTNRE;Female;0;No;No;36;Yes;No;P2P;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;87.55;3078.1;Yes;D
2805-AUFQN;Female;0;No;No;25;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.8;475.2;No;B
7233-DRTRF;Male;0;Yes;No;63;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;102.4;6444.05;No;D
3873-NFTGI;Male;0;No;No;14;Yes;Yes;P2C;No;Yes;No;No;No;No;Month-to-month;Yes;55.5;767.55;No;B
7048-GXDAY;Male;0;No;No;39;Yes;Yes;P2P;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;106.4;4040.65;No;D
1169-WCVAK;Male;0;Yes;No;19;Yes;Yes;P2P;Yes;Yes;No;Yes;No;No;Month-to-month;Yes;88.8;1672.35;No;B
8066-POXGX;Female;0;No;No;13;No;No;P2C;No;No;No;No;No;Yes;Month-to-month;Yes;35.1;446.1;Yes;D
8695-ARGXZ;Male;1;Yes;No;34;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;75.55;2425.4;No;B
4143-OOBWZ;Male;0;Yes;No;5;Yes;Yes;P2P;No;Yes;No;No;No;No;Month-to-month;Yes;81.3;416.3;Yes;D
1697-NVVGY;Male;1;Yes;No;19;Yes;No;P2C;Yes;No;Yes;No;Yes;No;Month-to-month;No;66.4;1286.05;No;B
8464-EETCQ;Male;0;No;No;57;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;18.8;1094.35;No;D
8132-YPVBX;Female;0;No;No;6;Yes;No;P2P;No;Yes;No;No;No;Yes;Month-to-month;Yes;85.95;514.6;No;B
6754-LZUKA;Male;0;Yes;No;61;Yes;Yes;P2C;No;Yes;Yes;No;Yes;Yes;Two year;No;80.9;4932.5;No;D
8099-MZPUJ;Male;0;Yes;Yes;48;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;111.8;5443.65;No;B
2642-DTVCO;Male;1;No;No;9;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;85.05;746.5;Yes;D
4361-JEIVL;Male;0;No;Yes;1;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;Yes;44.4;44.4;Yes;B
3396-DKDEL;Female;0;Yes;Yes;70;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;115.15;8250;No;D
9066-QRSDU;Female;0;Yes;No;69;Yes;Yes;WIRE;No;No;No;No;No;No;One year;Yes;26.3;1763.55;No;B
9867-NNXLC;Female;0;No;No;22;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.05;470.2;No;D
1363-TXLSL;Male;1;Yes;No;1;Yes;No;P2P;No;No;No;No;No;No;Month-to-month;Yes;70.3;70.3;Yes;B
3161-GETRM;Male;0;Yes;Yes;34;Yes;Yes;P2P;No;No;Yes;No;No;Yes;Month-to-month;Yes;90.05;3097;No;D
6933-VLYFX;Male;0;Yes;Yes;31;No;No;P2C;Yes;No;Yes;Yes;Yes;Yes;One year;No;59.95;1848.8;No;B
9846-GKXAS;Female;0;No;No;9;Yes;No;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;90.8;809.75;Yes;D
4976-LNFVV;Male;1;Yes;No;19;No;No;P2C;No;Yes;Yes;No;No;No;Month-to-month;Yes;34.3;577.15;No;B
4641-FROLU;Female;0;Yes;Yes;30;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.3;602.9;No;D
2969-QWUBZ;Female;0;No;No;2;No;No;P2C;No;Yes;No;No;Yes;Yes;Month-to-month;No;51.4;96.8;No;B
2077-MPJQO;Male;1;Yes;No;7;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;75.4;533.05;No;D
7136-RVDTZ;Male;1;No;No;70;No;No;P2C;No;No;No;No;Yes;Yes;One year;Yes;45.25;3264.45;Yes;B
1480-IVEVR;Male;1;Yes;No;35;Yes;Yes;P2P;No;No;Yes;No;No;No;One year;Yes;81.6;2815.25;No;D
4581-SSPWD;Female;0;No;No;3;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;75.8;246.3;Yes;B
9391-YZEJW;Female;0;No;No;62;Yes;Yes;P2P;No;No;No;No;Yes;Yes;One year;Yes;94;5757.2;No;D
0281-CNTZX;Male;0;Yes;No;63;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;19.95;1234.8;No;B
4118-CEVPF;Female;1;No;No;35;Yes;Yes;P2P;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;110.8;3836.3;No;D
9114-VEPUF;Male;0;Yes;No;62;Yes;Yes;P2P;Yes;Yes;No;No;No;Yes;One year;No;96.1;6001.45;No;B
2338-BQEZT;Female;0;No;No;55;Yes;No;P2C;Yes;No;No;No;No;No;Month-to-month;Yes;50.55;2832.75;No;D
0378-NHQXU;Female;0;Yes;Yes;17;Yes;Yes;P2P;No;No;Yes;No;Yes;No;Month-to-month;No;88.25;1460.65;Yes;B
2194-IIQOF;Female;0;Yes;No;71;Yes;Yes;P2C;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;89.3;6388.65;No;D
9631-RXVJM;Male;0;No;No;35;Yes;No;WIRE;No;No;No;No;No;No;Two year;No;19.25;677.9;No;B
7969-AULMZ;Female;0;No;No;21;Yes;Yes;P2P;No;No;No;No;Yes;Yes;Month-to-month;Yes;97.35;2119.5;Yes;D
2621-UDNLU;Female;0;Yes;No;3;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;No;20.85;72;No;B
2428-HYUNX;Male;1;Yes;No;44;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;19.35;847.25;No;D
3410-MHHUM;Female;0;Yes;Yes;44;Yes;Yes;P2P;No;Yes;Yes;No;No;Yes;One year;No;94.4;4295.35;No;B
0733-VUNUW;Male;0;No;No;24;Yes;Yes;P2C;Yes;No;No;No;No;No;Month-to-month;Yes;55.65;1400.55;Yes;D
2122-YWVYA;Female;0;No;No;18;Yes;No;P2P;Yes;No;No;No;No;No;Month-to-month;Yes;75.4;1380.4;No;B
2296-DKZFP;Female;0;Yes;No;65;Yes;No;P2C;Yes;Yes;Yes;No;No;Yes;Two year;No;71;4386.2;No;D
6777-TGHTM;Female;0;No;No;53;Yes;Yes;P2P;Yes;No;Yes;No;Yes;Yes;One year;Yes;106.95;5785.5;Yes;B
6603-YRDCJ;Male;0;Yes;No;33;Yes;No;P2C;Yes;Yes;No;Yes;No;No;Two year;Yes;61.05;2018.4;No;D
3229-USWAR;Female;0;No;No;34;Yes;No;P2C;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;79.95;2727.3;No;B
6131-JLWZM;Female;0;No;No;13;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;20.3;275.4;No;D
0269-XFESX;Male;0;Yes;Yes;23;Yes;Yes;WIRE;No;No;No;No;No;No;One year;No;24.35;538.5;No;B
4316-XCSLJ;Male;0;No;Yes;17;Yes;No;P2C;Yes;No;No;No;No;No;Month-to-month;Yes;50.3;846.8;No;D
9693-XMUOB;Male;1;Yes;No;59;No;No;P2C;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;50.25;2997.45;No;B
4905-JEFDW;Male;0;No;No;11;No;No;P2C;No;No;Yes;No;Yes;No;One year;Yes;41.6;470.6;Yes;D
3549-ZTMNH;Male;0;Yes;Yes;12;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;Yes;24;269.65;No;B
8033-ATFAS;Female;0;Yes;Yes;39;Yes;No;P2C;No;No;Yes;No;Yes;No;Month-to-month;Yes;59.85;2341.5;No;D
0562-HKHML;Male;0;Yes;Yes;71;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;23.9;1626.4;No;B
9943-VSZUV;Male;1;No;No;67;Yes;Yes;P2P;No;No;No;No;No;No;Month-to-month;Yes;75.7;5060.85;No;D
6172-FECYY;Male;0;Yes;Yes;49;Yes;Yes;P2P;No;No;No;No;Yes;No;Month-to-month;No;84.5;4254.85;Yes;B
1455-HFBXA;Male;0;Yes;No;52;Yes;Yes;P2P;Yes;No;Yes;Yes;No;No;Two year;Yes;91.6;4627.8;No;D
1628-BIZYP;Male;0;No;No;1;Yes;No;P2P;No;Yes;No;No;No;Yes;Month-to-month;Yes;85;85;No;B
0082-LDZUE;Male;0;No;No;1;Yes;No;P2C;No;No;No;No;No;No;Month-to-month;Yes;44.3;44.3;No;D
5343-SGUBI;Female;0;No;No;52;Yes;Yes;P2P;No;Yes;No;No;No;No;One year;Yes;80.2;4297.6;No;B
1976-AZZPJ;Male;0;Yes;No;7;No;No;P2C;Yes;Yes;No;No;No;No;Month-to-month;No;34.2;256.6;No;D
6156-UZDLF;Female;0;No;No;26;Yes;No;P2P;Yes;No;Yes;Yes;No;No;One year;Yes;87.15;2274.1;No;B
9500-WBGRP;Male;0;No;No;69;Yes;No;WIRE;No;No;No;No;No;No;Two year;Yes;19.1;1268.85;No;D
5144-PQCDZ;Male;0;No;No;4;Yes;No;WIRE;No;No;No;No;No;No;Month-to-month;Yes;19.95;59.25;No;B
6625-IUTTT;Male;0;No;No;67;Yes;No;P2C;Yes;No;Yes;No;No;Yes;Two year;No;65.55;4361.55;No;D
0068-FIGTF;Female;0;No;No;27;Yes;No;P2C;No;Yes;Yes;Yes;Yes;Yes;One year;No;78.2;2078.95;No;B
8035-PWSEV;Female;0;No;No;6;Yes;No;P2P;No;No;Yes;Yes;No;Yes;Month-to-month;Yes;89.25;487.05;No;D
1840-BIUOG;Male;0;No;No;20;Yes;Yes;P2C;No;Yes;No;Yes;Yes;No;One year;Yes;68.7;1416.2;No;B
6080-LNESI;Male;0;No;No;51;Yes;Yes;WIRE;No;No;No;No;No;No;Two year;No;24.75;1234.6;No;D
5828-DWPIL;Male;1;Yes;No;62;Yes;Yes;P2P;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;89.1;5618.3;No;B
0011-IGKFF;Male;1;Yes;No;13;Yes;No;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;98;1237.85;Yes;D
6496-SLWHQ;Male;1;No;No;3;Yes;Yes;P2P;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;105;294.45;Yes;B
2931-FSOHN;Male;1;No;No;13;Yes;No;P2C;No;Yes;No;No;Yes;No;Month-to-month;Yes;59.9;788.35;No;D
5383-MMTWC;Female;1;Yes;No;8;Yes;Yes;P2P;No;No;No;No;No;Yes;Month-to-month;Yes;84;613.4;Yes;B
4712-AUQZO;Male;0;No;No;18;No;No;P2C;Yes;No;Yes;No;No;No;Month-to-month;No;33.6;550.35;No;D
2908-ZTPNF;Female;0;No;No;36;No;No;P2C;No;Yes;No;Yes;No;No;Month-to-month;Yes;34.85;1267.2;No;B
2202-CUYXZ;Male;0;No;No;1;Yes;No;P2P;No;No;Yes;No;Yes;No;Month-to-month;Yes;84.85;84.85;Yes;D
